,origin,destination,departure_date,flight_route_number,customer,CustomerNumber,Gender,Age,ZipCode,TotalFlights,first_name,last_name
289,PHX,OAK,5/10/2016,185,42,42,0,52.5418836,96028,10,CAROLYN,ROBERTS
290,OKC,LAS,5/3/2016,48,42,42,0,52.5418836,96028,10,CAROLYN,ROBERTS
291,PDX,DEN,5/8/2016,420,42,42,0,52.5418836,96028,10,CAROLYN,ROBERTS
292,ABQ,LAS,5/9/2016,61,42,42,0,52.5418836,96028,10,CAROLYN,ROBERTS
293,LAS,BUR,5/4/2016,488,43,43,1,43.85325227,20850,11,PETER,TURNER
294,BUR,OAK,5/2/2016,309,43,43,1,43.85325227,20850,11,PETER,TURNER
295,PHX,RNO,5/24/2016,448,43,43,1,43.85325227,20850,11,PETER,TURNER
296,TUS,LAS,5/16/2016,367,43,43,1,43.85325227,20850,11,PETER,TURNER
297,LAS,PHL,5/6/2016,606,43,43,1,43.85325227,20850,11,PETER,TURNER
298,CMH,STL,5/27/2016,237,43,43,1,43.85325227,20850,11,PETER,TURNER
299,MCO,MDW,5/9/2016,303,43,43,1,43.85325227,20850,11,PETER,TURNER
300,LAX,SJC,5/20/2016,296,43,43,1,43.85325227,20850,11,PETER,TURNER
301,STL,DAL,5/4/2016,65,43,43,1,43.85325227,20850,11,PETER,TURNER
302,LAX,OAK,5/21/2016,484,43,43,1,43.85325227,20850,11,PETER,TURNER
303,SAN,SFO,5/23/2016,18,43,43,1,43.85325227,20850,11,PETER,TURNER
304,LAX,DEN,5/31/2016,63,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
305,MCO,CMH,5/11/2016,15,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
306,SJO,BWI,5/16/2016,477,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
307,DEN,LAS,5/1/2016,91,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
308,SAN,ABQ,5/18/2016,375,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
309,CAK,ATL,5/31/2016,41,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
310,AUS,HOU,5/6/2016,315,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
311,ATL,IND,5/6/2016,628,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
312,TPA,DCA,5/13/2016,268,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
313,SNA,DAL,5/24/2016,524,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
314,ELP,LAS,5/31/2016,374,44,44,1,51.57002342,69216,11,HAROLD,PHILLIPS
315,PHX,ELP,5/10/2016,476,45,45,1,40.09854992,90813,2,DOUGLAS,CAMPBELL
316,DAL,LAX,5/15/2016,337,45,45,1,40.09854992,90813,2,DOUGLAS,CAMPBELL
317,AUS,LAX,5/20/2016,318,47,47,1,52.84975989,77206,2,CARL,EVANS
318,STL,MDW,5/9/2016,564,47,47,1,52.84975989,77206,2,CARL,EVANS
319,OAK,SNA,5/22/2016,535,48,48,0,45.30123671,15357,14,ANN,EDWARDS
320,OAK,ONT,5/30/2016,385,48,48,0,45.30123671,15357,14,ANN,EDWARDS
321,DAL,MEM,5/24/2016,256,48,48,0,45.30123671,15357,14,ANN,EDWARDS
322,ATL,PIT,5/7/2016,154,48,48,0,45.30123671,15357,14,ANN,EDWARDS
323,CHS,BNA,5/5/2016,52,48,48,0,45.30123671,15357,14,ANN,EDWARDS
324,ATL,PHL,5/20/2016,221,48,48,0,45.30123671,15357,14,ANN,EDWARDS
325,CRP,HOU,5/14/2016,359,48,48,0,45.30123671,15357,14,ANN,EDWARDS
326,DEN,BOS,5/24/2016,154,48,48,0,45.30123671,15357,14,ANN,EDWARDS
327,PHX,MSP,5/26/2016,342,48,48,0,45.30123671,15357,14,ANN,EDWARDS
328,MDW,DAY,5/20/2016,140,48,48,0,45.30123671,15357,14,ANN,EDWARDS
329,BDL,MCO,5/11/2016,602,48,48,0,45.30123671,15357,14,ANN,EDWARDS
330,SAN,SFO,5/7/2016,21,48,48,0,45.30123671,15357,14,ANN,EDWARDS
331,PHX,SNA,5/18/2016,281,48,48,0,45.30123671,15357,14,ANN,EDWARDS
332,RIC,ATL,5/10/2016,479,48,48,0,45.30123671,15357,14,ANN,EDWARDS
333,TPA,BWI,5/20/2016,62,49,49,1,49.45494861,48175,17,RYAN,COLLINS
334,LAS,LAX,5/4/2016,617,49,49,1,49.45494861,48175,17,RYAN,COLLINS
335,BWI,ATL,5/26/2016,26,49,49,1,49.45494861,48175,17,RYAN,COLLINS
336,SLC,LAS,5/5/2016,440,49,49,1,49.45494861,48175,17,RYAN,COLLINS
337,LAS,OKC,5/28/2016,599,49,49,1,49.45494861,48175,17,RYAN,COLLINS
338,MBJ,MDW,5/28/2016,226,49,49,1,49.45494861,48175,17,RYAN,COLLINS
339,SJU,MCO,5/6/2016,210,49,49,1,49.45494861,48175,17,RYAN,COLLINS
340,LAS,SNA,5/24/2016,400,49,49,1,49.45494861,48175,17,RYAN,COLLINS
341,OAK,PHX,5/27/2016,633,49,49,1,49.45494861,48175,17,RYAN,COLLINS
342,OAK,SAN,5/1/2016,413,49,49,1,49.45494861,48175,17,RYAN,COLLINS
343,BUF,MCO,5/10/2016,608,49,49,1,49.45494861,48175,17,RYAN,COLLINS
344,LAX,PHX,5/17/2016,199,49,49,1,49.45494861,48175,17,RYAN,COLLINS
345,ONT,SMF,5/18/2016,523,49,49,1,49.45494861,48175,17,RYAN,COLLINS
346,MDW,BWI,5/16/2016,342,49,49,1,49.45494861,48175,17,RYAN,COLLINS
347,MDW,PIT,5/8/2016,642,49,49,1,49.45494861,48175,17,RYAN,COLLINS
348,PHX,ABQ,5/14/2016,271,49,49,1,49.45494861,48175,17,RYAN,COLLINS
349,TPA,BNA,5/7/2016,299,49,49,1,49.45494861,48175,17,RYAN,COLLINS
350,ATL,MDW,5/8/2016,556,50,50,0,35.65600703,32968,7,DIANE,STEWART
351,PHX,HOU,5/16/2016,386,50,50,0,35.65600703,32968,7,DIANE,STEWART
352,PHX,SEA,5/17/2016,389,50,50,0,35.65600703,32968,7,DIANE,STEWART
353,ATL,SAT,5/26/2016,145,50,50,0,35.65600703,32968,7,DIANE,STEWART
354,BUR,OAK,5/19/2016,511,50,50,0,35.65600703,32968,7,DIANE,STEWART
355,HOU,MBJ,5/2/2016,205,50,50,0,35.65600703,32968,7,DIANE,STEWART
356,ATL,IAD,5/9/2016,220,50,50,0,35.65600703,32968,7,DIANE,STEWART
357,MDW,BHM,5/24/2016,472,51,51,1,47.39424677,10281,1,JOE,SANCHEZ
358,DTW,DEN,5/19/2016,10,52,52,1,44.14585343,67485,2,JUAN,MORRIS
359,PHX,SMF,5/10/2016,436,52,52,1,44.14585343,67485,2,JUAN,MORRIS
360,MDW,BNA,5/26/2016,368,53,53,1,47.67200949,61830,7,JACK,ROGERS
361,FLL,ATL,5/11/2016,115,53,53,1,47.67200949,61830,7,JACK,ROGERS
362,SNA,DEN,5/13/2016,106,53,53,1,47.67200949,61830,7,JACK,ROGERS
363,BDL,MCO,5/30/2016,601,53,53,1,47.67200949,61830,7,JACK,ROGERS
364,FLL,BWI,5/8/2016,34,53,53,1,47.67200949,61830,7,JACK,ROGERS
365,LAX,PDX,5/28/2016,474,53,53,1,47.67200949,61830,7,JACK,ROGERS
366,MDW,FLL,5/23/2016,399,53,53,1,47.67200949,61830,7,JACK,ROGERS
367,HOU,ATL,5/13/2016,316,55,55,0,33.16999943,22402,7,DORIS,COOK
368,MCO,BWI,5/5/2016,66,55,55,0,33.16999943,22402,7,DORIS,COOK
369,IND,LGA,5/8/2016,119,55,55,0,33.16999943,22402,7,DORIS,COOK
370,DEN,SAN,5/23/2016,558,55,55,0,33.16999943,22402,7,DORIS,COOK
371,PVD,BWI,5/4/2016,552,55,55,0,33.16999943,22402,7,DORIS,COOK
372,SFO,SNA,5/1/2016,480,55,55,0,33.16999943,22402,7,DORIS,COOK
373,BNA,TPA,5/8/2016,340,55,55,0,33.16999943,22402,7,DORIS,COOK
374,MDW,SAT,5/11/2016,456,56,56,1,41.87070685,95250,1,JUSTIN,MORGAN
375,MDW,OKC,5/23/2016,233,58,58,0,44.73038811,4487,4,JEAN,MURPHY
376,DEN,MSP,5/4/2016,83,58,58,0,44.73038811,4487,4,JEAN,MURPHY
377,MCO,STL,5/19/2016,63,58,58,0,44.73038811,4487,4,JEAN,MURPHY
378,MCO,DEN,5/7/2016,65,58,58,0,44.73038811,4487,4,JEAN,MURPHY
379,HOU,MCI,5/6/2016,206,60,60,1,38.765558399999996,55360,8,SAMUEL,RIVERA
380,PDX,OAK,5/3/2016,67,60,60,1,38.765558399999996,55360,8,SAMUEL,RIVERA
381,BWI,MCO,5/2/2016,563,60,60,1,38.765558399999996,55360,8,SAMUEL,RIVERA
382,STL,DEN,5/27/2016,446,60,60,1,38.765558399999996,55360,8,SAMUEL,RIVERA
383,IND,LGA,5/30/2016,405,60,60,1,38.765558399999996,55360,8,SAMUEL,RIVERA
384,SAT,MDW,5/13/2016,145,60,60,1,38.765558399999996,55360,8,SAMUEL,RIVERA
385,HOU,CRP,5/9/2016,392,60,60,1,38.765558399999996,55360,8,SAMUEL,RIVERA
386,ATL,BWI,5/2/2016,486,60,60,1,38.765558399999996,55360,8,SAMUEL,RIVERA
387,SJC,BUR,5/25/2016,329,61,61,0,48.80921938,68440,3,KATHERINE,COOPER
388,MCO,RDU,5/20/2016,53,61,61,0,48.80921938,68440,3,KATHERINE,COOPER
389,SMF,SAN,5/6/2016,151,61,61,0,48.80921938,68440,3,KATHERINE,COOPER
390,MCI,DCA,5/29/2016,305,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
391,LAX,PHX,5/10/2016,575,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
392,DAL,LBB,5/13/2016,4,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
393,LAS,SFO,5/13/2016,289,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
394,NAS,BWI,5/6/2016,395,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
395,MDW,LGA,5/20/2016,496,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
396,ATL,RIC,5/26/2016,319,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
397,LAS,SAN,5/29/2016,525,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
398,MSP,PHX,5/1/2016,239,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
399,STL,ATL,5/23/2016,267,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
400,PVD,FLL,5/24/2016,467,62,62,1,44.84908374,68865,11,RALPH,RICHARDSON
401,MCI,OAK,5/5/2016,417,64,64,1,42.78455664,92801,6,NICHOLAS,HOWARD
402,LAS,SNA,5/23/2016,339,64,64,1,42.78455664,92801,6,NICHOLAS,HOWARD
403,RSW,STL,5/7/2016,303,64,64,1,42.78455664,92801,6,NICHOLAS,HOWARD
404,OKC,DEN,5/9/2016,441,64,64,1,42.78455664,92801,6,NICHOLAS,HOWARD
405,MDW,BDL,5/14/2016,557,64,64,1,42.78455664,92801,6,NICHOLAS,HOWARD
406,SNA,DEN,5/26/2016,142,64,64,1,42.78455664,92801,6,NICHOLAS,HOWARD
407,STL,AUS,5/5/2016,288,67,67,0,42.98514265,30643,13,KELLY,PETERSON
408,HOU,CUN,5/11/2016,234,67,67,0,42.98514265,30643,13,KELLY,PETERSON
409,MCI,MDW,5/22/2016,428,67,67,0,42.98514265,30643,13,KELLY,PETERSON
410,OAK,BNA,5/21/2016,386,67,67,0,42.98514265,30643,13,KELLY,PETERSON
411,BNA,CHS,5/20/2016,387,67,67,0,42.98514265,30643,13,KELLY,PETERSON
412,DAL,DTW,5/4/2016,473,67,67,0,42.98514265,30643,13,KELLY,PETERSON
413,IND,PHX,5/21/2016,211,67,67,0,42.98514265,30643,13,KELLY,PETERSON
414,LAX,MDW,5/19/2016,561,67,67,0,42.98514265,30643,13,KELLY,PETERSON
415,SJC,PHX,5/31/2016,150,67,67,0,42.98514265,30643,13,KELLY,PETERSON
416,SFO,LAX,5/30/2016,31,67,67,0,42.98514265,30643,13,KELLY,PETERSON
417,MCI,DEN,5/28/2016,55,67,67,0,42.98514265,30643,13,KELLY,PETERSON
418,DEN,LAX,5/30/2016,48,67,67,0,42.98514265,30643,13,KELLY,PETERSON
419,STL,BWI,5/18/2016,121,67,67,0,42.98514265,30643,13,KELLY,PETERSON
420,LAX,RNO,5/16/2016,134,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
421,BUR,SMF,5/3/2016,179,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
422,SFO,MDW,5/16/2016,112,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
423,MSP,MDW,5/31/2016,159,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
424,BUF,MDW,5/22/2016,603,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
425,PHX,DEN,5/11/2016,634,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
426,LAS,BUR,5/13/2016,291,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
427,LAS,PHX,5/31/2016,387,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
428,DCA,TPA,5/31/2016,467,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
429,MDW,MCO,5/8/2016,237,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
430,SAT,DAL,5/5/2016,4,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
431,RDU,MCO,5/26/2016,413,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
432,JAX,MDW,5/29/2016,243,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
433,DEN,MDW,5/31/2016,302,69,69,0,44.89750119,12022,14,JUDY,RAMIREZ
434,ALB,LAS,5/23/2016,146,70,70,1,46.41814144,78150,18,HARRY,JAMES
435,LAX,ABQ,5/25/2016,370,70,70,1,46.41814144,78150,18,HARRY,JAMES
436,BUR,OAK,5/21/2016,384,70,70,1,46.41814144,78150,18,HARRY,JAMES
437,SAT,STL,5/15/2016,21,70,70,1,46.41814144,78150,18,HARRY,JAMES
438,LAS,MDW,5/12/2016,617,70,70,1,46.41814144,78150,18,HARRY,JAMES
439,SLC,DEN,5/27/2016,502,70,70,1,46.41814144,78150,18,HARRY,JAMES
440,DEN,LAX,5/4/2016,200,70,70,1,46.41814144,78150,18,HARRY,JAMES
441,LAX,ABQ,5/8/2016,204,70,70,1,46.41814144,78150,18,HARRY,JAMES
442,MCO,SJU,5/16/2016,374,70,70,1,46.41814144,78150,18,HARRY,JAMES
443,LAX,PHX,5/14/2016,463,70,70,1,46.41814144,78150,18,HARRY,JAMES
444,HOU,LAX,5/1/2016,292,70,70,1,46.41814144,78150,18,HARRY,JAMES
445,DEN,SLC,5/18/2016,398,70,70,1,46.41814144,78150,18,HARRY,JAMES
446,MDW,MSP,5/24/2016,243,70,70,1,46.41814144,78150,18,HARRY,JAMES
447,FLL,TPA,5/3/2016,541,70,70,1,46.41814144,78150,18,HARRY,JAMES
448,PHL,MDW,5/22/2016,585,70,70,1,46.41814144,78150,18,HARRY,JAMES
449,BWI,ORF,5/18/2016,323,70,70,1,46.41814144,78150,18,HARRY,JAMES
450,RSW,BWI,5/26/2016,634,70,70,1,46.41814144,78150,18,HARRY,JAMES
451,PHX,SNA,5/30/2016,480,70,70,1,46.41814144,78150,18,HARRY,JAMES
452,MDW,DCA,5/20/2016,503,71,71,1,53.16964401,63163,9,FRED,WATSON
453,TPA,PHX,5/7/2016,645,71,71,1,53.16964401,63163,9,FRED,WATSON
454,ATL,BWI,5/4/2016,495,71,71,1,53.16964401,63163,9,FRED,WATSON
455,BOS,MDW,5/26/2016,136,71,71,1,53.16964401,63163,9,FRED,WATSON
456,DEN,BUR,5/11/2016,477,71,71,1,53.16964401,63163,9,FRED,WATSON
457,CLE,BNA,5/16/2016,34,71,71,1,53.16964401,63163,9,FRED,WATSON
458,MSY,AUS,5/30/2016,440,71,71,1,53.16964401,63163,9,FRED,WATSON
459,OAK,SAN,5/29/2016,380,71,71,1,53.16964401,63163,9,FRED,WATSON
460,DAL,ATL,5/19/2016,51,71,71,1,53.16964401,63163,9,FRED,WATSON
461,DEN,MCO,5/3/2016,590,72,72,0,46.65814973,60597,8,THERESA,BROOKS
462,PHX,SLC,5/29/2016,459,72,72,0,46.65814973,60597,8,THERESA,BROOKS
463,BDL,BWI,5/9/2016,264,72,72,0,46.65814973,60597,8,THERESA,BROOKS
464,PHX,AUS,5/30/2016,523,72,72,0,46.65814973,60597,8,THERESA,BROOKS
465,SLC,LAS,5/22/2016,246,72,72,0,46.65814973,60597,8,THERESA,BROOKS
466,ATL,MCI,5/11/2016,113,72,72,0,46.65814973,60597,8,THERESA,BROOKS
467,LAX,PHX,5/25/2016,74,72,72,0,46.65814973,60597,8,THERESA,BROOKS
468,LAS,ABQ,5/12/2016,43,72,72,0,46.65814973,60597,8,THERESA,BROOKS
469,OAK,SAN,5/26/2016,516,74,74,0,50.03815973,56393,3,DENISE,SANDERS
470,IND,MCO,5/1/2016,87,74,74,0,50.03815973,56393,3,DENISE,SANDERS
471,BWI,FLL,5/18/2016,15,74,74,0,50.03815973,56393,3,DENISE,SANDERS
472,DAL,DTW,5/28/2016,292,75,75,1,39.87839169,78847,10,LOUIS,PRICE
473,MDW,TUS,5/30/2016,231,75,75,1,39.87839169,78847,10,LOUIS,PRICE
474,SAN,DEN,5/22/2016,127,75,75,1,39.87839169,78847,10,LOUIS,PRICE
475,IND,DAL,5/6/2016,107,75,75,1,39.87839169,78847,10,LOUIS,PRICE
476,PDX,SMF,5/17/2016,457,75,75,1,39.87839169,78847,10,LOUIS,PRICE
477,FLL,ALB,5/3/2016,462,75,75,1,39.87839169,78847,10,LOUIS,PRICE
478,SNA,HOU,5/3/2016,154,75,75,1,39.87839169,78847,10,LOUIS,PRICE
479,SAT,PHX,5/26/2016,31,75,75,1,39.87839169,78847,10,LOUIS,PRICE
480,CMH,MCO,5/15/2016,355,75,75,1,39.87839169,78847,10,LOUIS,PRICE
481,SJC,LAX,5/10/2016,63,75,75,1,39.87839169,78847,10,LOUIS,PRICE
482,STL,MDW,5/17/2016,563,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
483,LAS,DEN,5/28/2016,192,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
484,AUS,ATL,5/7/2016,9,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
485,SMF,SAN,5/10/2016,357,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
486,SFO,PHX,5/28/2016,290,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
487,JAX,ATL,5/16/2016,403,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
488,MDW,PHX,5/4/2016,601,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
489,LAX,AUS,5/16/2016,57,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
490,AUS,BWI,5/20/2016,323,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
491,MDW,DAL,5/4/2016,503,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
492,LAS,ICT,5/24/2016,229,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
493,DAL,ABQ,5/4/2016,309,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
494,LAS,RNO,5/13/2016,524,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
495,LAS,MDW,5/16/2016,146,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
496,ATL,LGA,5/10/2016,107,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
497,MDW,AUS,5/10/2016,267,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
498,MDW,PHX,5/13/2016,245,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
499,BWI,ALB,5/22/2016,499,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
500,BUF,FLL,5/21/2016,566,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
501,SJU,TPA,5/5/2016,334,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
502,MDW,MCO,5/4/2016,569,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
503,PHX,DAL,5/20/2016,139,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
504,MSP,PHX,5/26/2016,475,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
505,LAS,SAN,5/16/2016,341,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
506,DAL,IND,5/11/2016,19,76,76,1,46.09369806,54313,25,JEREMY,BENNETT
507,DEN,SEA,5/18/2016,502,78,78,1,49.17111143,10072,8,RANDY,BARNES
508,MDW,SDF,5/12/2016,402,78,78,1,49.17111143,10072,8,RANDY,BARNES
509,MCO,BUF,5/14/2016,46,78,78,1,49.17111143,10072,8,RANDY,BARNES
510,MDW,CUN,5/9/2016,357,78,78,1,49.17111143,10072,8,RANDY,BARNES
511,DAL,LBB,5/4/2016,41,78,78,1,49.17111143,10072,8,RANDY,BARNES
512,ELP,PHX,5/11/2016,14,78,78,1,49.17111143,10072,8,RANDY,BARNES
513,MDW,LGA,5/23/2016,497,78,78,1,49.17111143,10072,8,RANDY,BARNES
514,BWI,SJD,5/14/2016,120,78,78,1,49.17111143,10072,8,RANDY,BARNES
515,SJU,MCO,5/23/2016,248,79,79,0,47.89323045,47383,2,RACHEL,ROSS
516,CRP,HOU,5/11/2016,359,79,79,0,47.89323045,47383,2,RACHEL,ROSS
517,MBJ,HOU,5/8/2016,141,80,80,0,33.28861933,48175,3,MARILYN,HENDERSON
518,MCI,ATL,5/25/2016,60,80,80,0,33.28861933,48175,3,MARILYN,HENDERSON
519,PVR,HOU,5/2/2016,419,80,80,0,33.28861933,48175,3,MARILYN,HENDERSON
520,IND,MCI,5/15/2016,498,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
521,SJD,DEN,5/5/2016,247,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
522,STL,EWR,5/18/2016,436,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
523,LAX,SFO,5/21/2016,33,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
524,BOS,BWI,5/16/2016,562,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
525,BNA,FLL,5/8/2016,538,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
526,MDW,STL,5/8/2016,641,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
527,MSP,DEN,5/23/2016,426,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
528,SLC,DEN,5/10/2016,47,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
529,BUR,OAK,5/20/2016,203,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
530,PDX,OAK,5/26/2016,310,81,81,1,43.51518792,95961,11,CARLOS,COLEMAN
531,MSY,DAL,5/24/2016,69,82,82,0,41.18059968,13783,5,KATHRYN,JENKINS
532,DEN,LAS,5/20/2016,159,82,82,0,41.18059968,13783,5,KATHRYN,JENKINS
533,BWI,PWM,5/10/2016,463,82,82,0,41.18059968,13783,5,KATHRYN,JENKINS
534,SMF,PHX,5/21/2016,117,82,82,0,41.18059968,13783,5,KATHRYN,JENKINS
535,AUS,BNA,5/7/2016,94,82,82,0,41.18059968,13783,5,KATHRYN,JENKINS
536,JAX,ATL,5/12/2016,406,85,85,1,45.25330967,72183,12,MARTIN,LONG
537,BUF,BWI,5/12/2016,606,85,85,1,45.25330967,72183,12,MARTIN,LONG
538,FLL,BWI,5/29/2016,94,85,85,1,45.25330967,72183,12,MARTIN,LONG
539,DCA,MDW,5/30/2016,188,85,85,1,45.25330967,72183,12,MARTIN,LONG
540,DEN,MSP,5/22/2016,216,85,85,1,45.25330967,72183,12,MARTIN,LONG
541,BWI,PWM,5/7/2016,148,85,85,1,45.25330967,72183,12,MARTIN,LONG
542,PHX,SAN,5/3/2016,472,85,85,1,45.25330967,72183,12,MARTIN,LONG
543,PVR,HOU,5/10/2016,421,85,85,1,45.25330967,72183,12,MARTIN,LONG
544,AUS,BOS,5/10/2016,408,85,85,1,45.25330967,72183,12,MARTIN,LONG
545,IND,LAS,5/27/2016,364,85,85,1,45.25330967,72183,12,MARTIN,LONG
546,DEN,PHL,5/5/2016,494,85,85,1,45.25330967,72183,12,MARTIN,LONG
547,IND,PHX,5/11/2016,585,85,85,1,45.25330967,72183,12,MARTIN,LONG
548,CLE,MDW,5/7/2016,381,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
549,DCA,MKE,5/18/2016,369,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
550,LAX,ATL,5/8/2016,175,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
551,BOS,AUS,5/30/2016,469,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
552,RSW,ATL,5/31/2016,97,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
553,BWI,MDW,5/6/2016,466,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
554,BNA,DEN,5/9/2016,589,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
555,FLL,AUS,5/19/2016,120,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
556,OKC,DAL,5/27/2016,5,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
557,SFO,DAL,5/29/2016,642,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
558,DEN,MSP,5/31/2016,16,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
559,BNA,OAK,5/7/2016,470,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
560,BWI,MCO,5/22/2016,120,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
561,MKE,LAS,5/12/2016,158,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
562,SAN,SJC,5/20/2016,428,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
563,MCO,MSY,5/4/2016,383,86,86,1,47.81331991,20918,16,ERNEST,PATTERSON
564,PIT,MCO,5/15/2016,187,88,88,1,47.04456565,14452,2,TODD,FLORES
565,SMF,BUR,5/14/2016,288,88,88,1,47.04456565,14452,2,TODD,FLORES
566,DEN,SFO,5/16/2016,106,89,89,0,44.45601278,75089,5,JULIA,WASHINGTON
567,BWI,BOS,5/9/2016,352,89,89,0,44.45601278,75089,5,JULIA,WASHINGTON
568,SAT,ELP,5/22/2016,405,89,89,0,44.45601278,75089,5,JULIA,WASHINGTON
569,BNA,PHL,5/30/2016,609,89,89,0,44.45601278,75089,5,JULIA,WASHINGTON
570,DAL,MCO,5/28/2016,130,89,89,0,44.45601278,75089,5,JULIA,WASHINGTON
571,ISP,MCO,5/7/2016,162,90,90,1,35.92060733,99729,2,CRAIG,BUTLER
572,OAK,ONT,5/23/2016,403,90,90,1,35.92060733,99729,2,CRAIG,BUTLER
573,SEA,OAK,5/4/2016,176,91,91,1,45.65142146,71149,4,ALAN,SIMMONS
574,BWI,TPA,5/5/2016,401,91,91,1,45.65142146,71149,4,ALAN,SIMMONS
575,BWI,CMH,5/4/2016,425,91,91,1,45.65142146,71149,4,ALAN,SIMMONS
576,BWI,CMH,5/11/2016,64,91,91,1,45.65142146,71149,4,ALAN,SIMMONS
577,PIT,TPA,5/22/2016,461,92,92,0,47.39435855,93450,5,TINA,FOSTER
578,PHX,SLC,5/3/2016,243,92,92,0,47.39435855,93450,5,TINA,FOSTER
579,PHX,MDW,5/10/2016,116,92,92,0,47.39435855,93450,5,TINA,FOSTER
580,LAS,TUS,5/16/2016,533,92,92,0,47.39435855,93450,5,TINA,FOSTER
581,SFO,PHX,5/3/2016,508,92,92,0,47.39435855,93450,5,TINA,FOSTER
