CustomerNumber,Gender,Age,ZipCode,TotalFlights,first_name,last_name
612,1,43,92307,7,CLIFF,YORK
613,1,49,35058,5,MARCEL,JOHNS
614,0,44,30302,0,PAIGE,BLANKENSHIP
615,0,38,58356,0,JONI,TREVINO
616,1,43,99729,10,RAPHAEL,SALINAS
617,0,41,33425,0,LEOLA,CAMPOS
618,0,46,48121,6,DAPHNE,PRUITT
619,1,42,81523,14,ALVARO,MOSES
620,1,43,7074,0,JEFFRY,CALLAHAN
621,1,38,9172,0,DANE,GOLDEN
622,0,49,65534,5,GRACIELA,MONTOYA
623,0,42,1472,3,IMOGENE,HARDIN
624,0,38,44614,12,JOLENE,GUERRA
625,1,56,17579,0,SAMMIE,MCDOWELL
626,1,37,65332,10,RUSTY,CAREY
627,0,46,91343,13,GLENNA,STAFFORD
628,1,33,55360,10,MONTY,GALLEGOS
629,0,45,90290,0,KERI,HENSON
630,0,44,19366,0,URSULA,WILKINSON
631,0,42,36462,0,LIZZIE,BOOKER
632,1,37,35058,13,MASON,MERRITT
633,1,39,45408,0,GRAHAM,MIRANDA
634,0,40,24048,9,ADELINE,ATKINSON
635,1,38,10281,5,ISAIAH,ORR
636,0,39,77206,8,JAYNE,DECKER
637,1,50,50228,0,GUS,HOBBS
638,0,45,78150,5,GRACIE,PRESTON
639,0,50,38376,0,SONDRA,TANNER
640,1,39,39284,0,DIEGO,KNOX
641,0,41,69216,0,MARISA,PACHECO
642,0,35,33069,1,ROSALIND,STEPHENSON
643,0,38,43332,2,CHARITY,GLASS
644,0,42,13113,16,TONIA,ROJAS
645,0,41,62983,11,BEATRIZ,SERRANO
646,1,52,26448,13,GONZALO,MARKS
647,1,44,17833,0,DERICK,HICKMAN
648,1,42,15227,7,RODRIGO,ENGLISH
649,1,46,76179,9,GERRY,SWEENEY
650,1,44,24137,12,STACEY,STRONG
651,1,38,54230,20,CARMEN,PRINCE
652,1,40,97738,0,WILEY,MCCLURE
653,1,50,16745,4,RIGOBERTO,CONWAY
654,0,50,90290,8,SHAUNA,WALTER
655,0,45,58008,3,MILLIE,ROTH
656,0,48,60610,0,CLAUDETTE,MAYNARD
657,0,51,36901,4,CATHLEEN,FARRELL
658,1,41,95721,11,NOE,LOWERY
659,1,44,17885,0,VERN,HURST
660,1,45,77362,15,BOBBIE,NIXON
661,1,40,96841,0,REED,WEISS
662,0,46,60932,7,SUMMER,TRUJILLO
663,1,38,85193,13,ELVIS,ELLISON
664,0,44,17220,9,STACI,SLOAN
665,0,42,73154,4,LEA,JUAREZ
666,1,46,33857,6,HIRAM,WINTERS
667,1,37,99353,4,DONOVAN,MCLEAN
668,1,41,96027,2,BASIL,RANDOLPH
669,0,53,17256,5,ELMA,LEON
670,1,43,78056,12,OLLIE,BOYER
671,1,44,92280,1,NICKOLAS,VILLARREAL
672,1,40,14449,6,MAYNARD,MCCALL
673,0,44,17220,4,SOCORRO,GENTRY
674,1,45,17358,9,VINCE,CARRILLO
675,1,41,19885,6,QUINCY,KENT
676,1,42,40385,10,EDDY,AYERS
677,1,43,75470,0,SEBASTIAN,LARA
678,1,45,33069,0,FEDERICO,SHANNON
679,0,49,25706,14,BOBBI,SEXTON
680,0,40,68440,1,MARITZA,PACE
681,1,47,16220,3,DONNELL,HULL
682,0,47,77448,5,LEANNE,LEBLANC
683,0,45,72513,3,JEANNINE,BROWNING
684,0,49,65261,13,DEANA,VELASQUEZ
685,1,44,24012,0,GAVIN,LEACH
686,0,44,92307,16,LORIE,CHANG
687,1,43,74756,0,WARD,HOUSE
688,0,42,68824,5,WILLA,SELLERS
689,1,42,16865,10,JAYSON,HERRING
690,0,35,94709,0,GALE,NOBLE
691,1,46,1020,9,DANTE,FOLEY
692,1,42,36462,9,CLEMENT,BARTLETT
693,0,36,30643,10,SYBIL,MERCADO
694,1,48,42402,0,ODELL,LANDRY
695,0,39,48079,5,LARA,DURHAM
696,0,48,45433,4,DALE,WALLS
697,0,40,55552,0,IVY,BARR
698,1,48,8105,8,ISSAC,MCKEE
699,0,53,97102,0,WINNIE,BAUER
700,1,36,98527,0,DUDLEY,RIVERS
701,0,42,48410,8,LUISA,EVERETT
702,1,48,4347,0,SANFORD,BRADSHAW
703,1,45,80602,9,COLBY,PUGH
704,0,45,2215,18,OFELIA,VELEZ
705,1,48,30822,0,BARNEY,RUSH
706,1,40,47138,0,NESTOR,ESTES
707,0,37,61516,9,MATILDA,DODSON
708,1,40,17885,0,STEFAN,MORSE
709,1,50,17358,4,DONNY,SHEPPARD
710,1,40,12022,8,ART,WEEKS
711,1,36,33425,11,LINWOOD,CAMACHO
712,1,49,94066,4,BEAU,BEAN
713,0,41,37183,16,RANDI,BARRON
714,0,41,80731,0,VIRGIE,LIVINGSTON
715,1,37,35618,3,ISIDRO,MIDDLETON
716,1,46,23405,22,TRUMAN,SPEARS
717,1,46,42223,6,DELMAR,BRANCH
718,1,41,96615,7,JOHNATHON,BLEVINS
719,0,38,17885,2,LEANN,CHEN
720,1,34,77448,16,FREDERIC,KERR
721,0,46,27982,14,RHODA,MCCONNELL
722,0,56,77362,6,HALEY,HATFIELD
723,1,45,90813,7,IRWIN,HARDING
724,0,46,2748,9,NOLA,ASHLEY
725,1,44,19366,10,MERLIN,SOLIS
726,0,45,70500,13,FLOSSIE,HERMAN
727,1,42,77072,8,CHARLEY,FROST
728,1,45,37367,15,MARCELINO,GILES
729,0,40,33918,4,RUTHIE,BLACKBURN
730,1,38,46361,0,HARRIS,WILLIAM
731,1,44,23415,1,CLEO,PENNINGTON
732,0,44,15770,4,LILLY,WOODWARD
733,1,38,78150,1,TRENTON,FINLEY
734,0,41,50847,4,LETHA,MCINTOSH
735,0,42,25607,0,HILARY,KOCH
736,0,47,27982,3,ESTELA,BEST
737,0,44,22815,7,VALARIE,SOLOMON
738,1,43,27703,4,VITO,MCCULLOUGH
739,0,36,1842,4,ROSALYN,DUDLEY
740,0,45,85062,0,EARLINE,NOLAN
741,1,46,78759,0,CARTER,BLANCHARD
742,0,54,23405,13,AVA,RIVAS
743,0,46,75372,7,MIA,BRENNAN
744,0,48,71953,0,CLARISSA,MEJIA
745,1,48,23071,10,MOHAMMAD,KANE
746,0,35,68735,0,CORRINE,BENTON
747,1,43,39661,0,DANIAL,JOYCE
748,0,43,38046,10,CONCEPCION,BUCKLEY
749,0,41,92801,4,TIA,HALEY
750,0,48,18465,0,SHARRON,VALENTINE
751,0,51,54934,0,RAE,MADDOX
752,1,39,25607,3,ADAN,RUSSO
753,1,43,4332,6,NUMBERS,MCKNIGHT
754,1,46,85062,3,CLAIR,BUCK
755,0,40,30747,0,ELNORA,MOON
756,0,33,29413,10,CHANDRA,MCMILLAN
757,1,42,77237,4,BERNIE,CROSBY
758,1,38,2748,0,WILMER,BERG
759,0,34,52410,0,MARYLOU,DOTSON
760,1,48,30816,0,EMERSON,MAYS
761,1,51,16865,8,ZACHERY,ROACH
762,0,46,69157,1,SERENA,CHURCH
763,1,45,56080,0,JACQUES,CHAN
764,1,46,59739,8,ERROL,RICHMOND
765,0,43,68824,0,SOFIA,MEADOWS
766,1,46,50482,7,MONROE,FAULKNER
767,0,43,83851,0,ODESSA,ONEILL
768,1,40,66404,0,DOMINIQUE,KNAPP
769,1,50,77090,0,EDWARDO,KLINE
770,0,47,20719,13,LORAINE,BARRY
771,0,56,85940,2,PENELOPE,OCHOA
772,0,40,26448,10,MILAGROS,JACOBSON
773,0,37,10545,0,EMILIA,GAY
774,1,50,64490,11,CARSON,AVERY
775,1,43,17254,7,THERON,HENDRICKS
776,0,50,77072,7,ASHLEE,HORNE
777,0,53,96841,0,TANIA,SHEPARD
778,1,37,38376,9,TRISTAN,HEBERT
779,1,39,17256,0,HOUSTON,CHERRY
780,0,35,79743,1,KARINA,CARDENAS
781,0,43,70500,13,EVE,MCINTYRE
782,0,40,2061,0,PEARLIE,WHITNEY
783,1,34,18223,12,GENARO,WALLER
784,0,44,14131,0,MALINDA,HOLMAN
785,1,50,75372,11,BENNETT,DONALDSON
786,0,39,95250,11,TAMEKA,CANTU
787,0,49,71149,16,SAUNDRA,TERRELL
788,1,47,68735,3,LAVERNE,MORIN
789,0,43,20719,5,AMIE,GILLESPIE
790,0,38,1059,0,ALTHEA,FUENTES
791,0,41,92280,8,ROSALINDA,TILLMAN
792,1,54,80731,0,HERSCHEL,SANFORD
793,1,42,27409,10,ALVA,BENTLEY
794,0,46,95852,5,ALANA,PECK
795,0,42,90264,0,GAY,KEY
796,0,38,81335,0,CLARE,SALAS
797,1,47,76244,4,CYRIL,ROLLINS
798,0,51,93665,8,ELINOR,GAMBLE
799,0,49,99151,8,MICHAEL,DICKSON
800,1,51,45119,0,LON,BATTLE
801,0,44,29474,0,JERRI,SANTANA
802,1,43,2053,3,ERIN,CABRERA
803,0,46,15357,0,EARNESTINE,CERVANTES
804,0,42,56501,16,CARMELLA,HOWE
805,1,41,23231,1,CARMINE,HINTON
806,1,36,33425,12,AUGUSTINE,HURLEY
807,0,48,92801,0,MARCIE,SPENCE
808,0,44,10281,11,LIZA,ZAMORA
809,1,36,16745,0,CHADWICK,YANG
810,1,35,56393,0,WILBURN,MCNEIL
811,1,52,81335,0,RUSS,SUAREZ
812,0,49,13408,1,MALLORY,CASE
813,0,45,12022,0,CARLENE,PETTY
814,0,36,33835,0,NITA,GOULD
815,0,42,98527,0,SELENA,MCFARLAND
816,0,39,25425,5,TANISHA,SAMPSON
817,1,42,36804,4,FOREST,CARVER
818,0,42,36804,0,JULIANNE,BRAY
819,0,40,95035,15,JOHN,ROSARIO
820,0,37,79227,9,LAKISHA,MACDONALD
821,0,47,49793,16,EDWINA,STOUT
822,0,45,52203,3,MARICELA,HESTER
823,1,46,70500,0,LAZARO,MELENDEZ
824,1,49,33107,0,ALPHONSE,DILLON
825,1,49,96028,0,RANDELL,FARLEY
826,1,51,73747,3,MAJOR,HOPPER
827,1,48,77407,0,JOHNIE,GALLOWAY
828,0,46,15062,5,KATHRINE,POTTS
829,0,42,29851,3,NANETTE,BERNARD
830,1,37,14559,5,ARIEL,JOYNER
831,1,46,33835,7,ABDUL,STEIN
832,1,42,25425,12,DUSTY,AGUIRRE
833,1,53,1842,8,LUCIANO,OSBORN
834,1,41,68739,0,LINDSEY,MERCER
835,1,45,85256,3,TRACEY,BENDER
836,1,45,91946,5,SEYMOUR,FRANCO
837,1,36,35960,3,SCOTTIE,ROWLAND
838,0,40,27409,1,JERRY,SYKES
839,0,34,30631,13,MERLE,BENJAMIN
840,0,45,79227,0,CHRYSTAL,TRAVIS
841,1,44,79227,0,VALENTIN,PICKETT
842,1,47,46058,1,CHANCE,CRANE
843,1,40,32635,0,ARNULFO,SEARS
844,1,38,12416,0,LUCIEN,MAYO
845,0,42,61516,15,ALINE,DUNLAP
846,0,45,82006,0,LUANN,HAYDEN
847,1,38,84190,0,EZRA,WILDER
848,0,45,27703,0,MARYANNE,MCKAY
849,1,46,29851,11,ALDO,COFFEY
850,1,47,17254,9,RUBIN,MCCARTY
851,1,42,94709,8,ROYAL,EWING
852,1,44,87015,7,MITCH,COOLEY
853,1,49,8105,0,EARLE,VAUGHAN
854,0,40,33991,11,NADIA,BONNER
855,0,43,91390,4,MADGE,COTTON
856,0,53,68824,0,KATHIE,HOLDER
857,0,45,56342,10,EDDIE,STARK
858,1,48,64490,0,KAREEM,FERRELL
859,0,45,33918,0,VALERIA,CANTRELL
860,0,48,33615,4,NONA,FULTON
861,0,46,66537,8,MITZI,LYNN
862,0,42,90290,4,MARI,LOTT
863,1,42,48277,0,ELMO,CALDERON
864,1,42,17349,11,ARON,ROSA
865,1,47,95661,0,LEOPOLDO,POLLARD
866,1,44,67570,4,EVERETTE,HOOPER
867,1,43,81335,4,JOSEF,BURCH
868,0,44,99733,0,LAKEISHA,MULLEN
869,1,45,1259,16,ELOY,FRY
870,0,51,81237,9,REVA,RIDDLE
871,0,39,40847,16,DEIDRE,LEVY
872,1,49,11791,0,REINALDO,DAVID
873,1,41,56669,5,LUCIO,DUKE
874,1,42,37412,13,JERROD,ODONNELL
875,1,43,49920,0,WESTON,GUY
876,1,37,68846,0,HERSHEL,MICHAEL
877,0,40,56593,0,ALYCE,BRITT
878,0,43,12866,0,DEIRDRE,FREDERICK
879,1,41,41812,3,LEMUEL,DAUGHERTY
880,0,50,14453,6,BRIANA,BERGER
881,0,40,90813,8,ARACELI,DILLARD
882,1,43,44851,1,JULES,ALSTON
883,1,41,92055,0,GIL,JARVIS
884,1,50,67485,5,ELISEO,FRYE
885,0,37,15206,9,TESSA,RIGGS
886,0,45,53809,10,BERTA,CHANEY
887,1,49,60932,1,EFREN,ODOM
888,1,50,96028,9,ANTWAN,DUFFY
889,0,44,60513,4,MARIETTA,FITZPATRICK
890,0,52,70500,0,MARCI,VALENZUELA
891,0,39,70548,6,LEONOR,MERRILL
892,1,41,88419,8,REFUGIO,MAYER
893,1,41,72540,20,DINO,ALFORD
894,0,45,18223,1,MADELYN,MCPHERSON
895,1,33,48079,15,LES,ACEVEDO
896,0,48,12474,3,JULIETTE,DONOVAN
897,1,49,51056,6,NORMAND,BARRERA
898,0,42,91390,16,AURELIA,ALBERT
899,1,50,30747,2,IVORY,COTE
900,1,46,1020,0,ANDREA,REILLY
901,1,39,78150,0,TREY,COMPTON
902,1,40,56623,3,NORBERTO,RAYMOND
903,0,41,97374,0,CHRISTIAN,MOONEY
904,0,45,30302,5,LESSIE,MCGOWAN
905,0,48,44851,2,AMALIA,CRAFT
906,1,47,38627,16,ROSENDO,CLEVELAND
907,1,41,88348,17,MILFORD,CLEMONS
908,1,44,71859,16,SANG,WYNN
909,1,41,69157,2,DEON,NIELSEN
910,0,51,99729,14,ROSELLA,BAIRD
911,0,42,55552,0,LYNNETTE,STANTON
912,0,43,95035,0,CORINA,SNIDER
913,0,42,43270,0,ALFREDA,ROSALES
914,0,38,10171,11,LEANNA,BRIGHT
915,0,43,61299,16,CAREY,WITT
916,1,47,15088,10,RICO,STUART
917,1,43,71859,8,JAMAAL,HAYS
918,0,36,94572,4,TAMRA,HOLDEN
919,1,42,59739,1,CAROL,RUTLEDGE
920,0,40,67485,1,WILDA,KINNEY
921,0,44,95852,0,KARYN,CLEMENTS
922,1,48,23509,9,OLIN,CASTANEDA
923,0,40,62983,0,QUEEN,SLATER
924,1,43,31415,3,FAUSTINO,HAHN
925,0,44,17254,16,MAI,EMERSON
926,0,37,85063,1,EVANGELINA,CONRAD
927,0,45,2061,5,ROSANNA,BURKS
928,0,42,30747,7,HALLIE,DELANEY
929,1,39,89028,8,BERRY,PATE
930,0,37,1472,3,ENID,LANCASTER
931,0,43,12474,2,MARIANA,SWEET
932,1,47,85937,10,JARRED,JUSTICE
933,1,46,95721,1,DONN,TYSON
934,0,38,68846,10,JACKLYN,SHARPE
935,0,42,55360,7,FREIDA,WHITFIELD
936,1,46,62326,6,SHIRLEY,TALLEY
937,0,49,23231,0,MARA,MACIAS
938,1,51,12474,0,PORFIRIO,IRWIN
939,0,45,43755,0,CATHRYN,BURRIS
940,1,49,70818,4,MARIA,RATLIFF
941,0,37,53575,9,CASANDRA,MCCRAY
942,1,46,48602,12,CHAUNCEY,MADDEN
943,1,51,75838,3,CHANG,KAUFMAN
944,1,43,84328,6,TOD,BEACH
945,0,50,68066,1,DIONNE,GOFF
946,1,50,49737,0,MARCELO,CASH
947,0,47,72540,0,KATINA,BOLTON
948,1,52,63119,1,AUGUSTUS,MCFADDEN
949,1,42,33069,10,KEVEN,LEVINE
950,0,42,28407,8,MILLICENT,GOOD
951,0,51,14706,8,KATHERYN,BYERS
952,0,45,13408,9,DIANN,KIRKLAND
953,1,38,8105,6,ROSARIO,KIDD
954,1,44,30747,11,ORVAL,WORKMAN
955,0,58,92280,8,LIZ,CARNEY
956,0,32,50228,7,LAURI,DALE
957,0,50,30822,0,HELGA,MCLEOD
958,0,41,33615,0,GILDA,HOLCOMB
959,0,46,97738,0,ADRIAN,ENGLAND
960,0,47,56669,11,RHEA,FINCH
961,1,37,73154,9,JED,HEAD
962,0,36,4649,8,HOLLIE,BURT
963,0,39,14710,2,TISHA,HENDRIX
964,0,43,50629,2,TAMERA,SOSA
965,0,35,63119,10,ANGELIQUE,HANEY
966,1,47,41561,5,NEWTON,FRANKS
967,0,46,62293,10,BRITNEY,SARGENT
968,0,45,67485,8,KAITLIN,NIEVES
969,0,45,93584,6,LOLITA,DOWNS
970,1,37,27890,0,RICHIE,RASMUSSEN
971,1,42,91946,5,LUPE,BIRD
972,0,44,67570,5,REYNA,HEWITT
973,1,47,72740,14,BRICE,LINDSAY
974,0,44,65332,4,FANNY,LE
975,0,52,5678,11,JANELL,FOREMAN
976,0,46,30747,2,INES,VALENCIA
977,1,44,2763,0,REYES,ONEIL
978,0,46,71859,2,BERTIE,DELACRUZ
979,0,51,50629,10,ALBA,VINSON
980,0,38,28574,0,BRIGITTE,DEJESUS
981,1,42,27942,4,JERROLD,HYDE
982,1,42,91944,5,ROBT,FORBES
983,1,40,5354,10,HANK,GILLIAM
984,0,39,33918,6,ELBA,GUTHRIE
985,0,46,66526,0,NOELLE,WOOTEN
986,1,41,74840,0,ROLLAND,HUBER
987,0,46,92307,11,KITTY,BARLOW
988,1,41,24090,0,DAMION,BOYLE
989,1,37,14471,3,CHI,MCMAHON
990,0,49,48277,7,LOUELLA,BUCKNER
991,0,52,12526,15,LETA,ROCHA
992,0,45,85937,11,FELECIA,PUCKETT
993,0,46,20755,13,SHARLENE,LANGLEY
994,0,52,25706,0,LESA,KNOWLES
995,0,46,49920,3,BEVERLEY,COOKE
996,0,49,17254,0,ROBERT,VELAZQUEZ
997,0,47,66526,4,ISABELLA,WHITLEY
998,1,50,48079,7,TYREE,NOEL
999,0,45,71859,7,TERRA,VANG
1000,1,45,35618,7,AHMED,SHEA
1001,0,46,30816,15,TORI,ROUSE
1002,1,37,77407,7,STANFORD,HARTLEY
1003,0,39,14131,2,JADE,MAYFIELD
1004,0,50,91946,11,DENICE,ELDER
1005,0,50,61830,0,GERMAINE,RANKIN
1006,1,46,52203,2,MIKEL,HANNA
1007,0,39,80602,17,MICHELL,COWAN
1008,1,49,51056,13,BRENDON,LUCERO
1009,1,44,47516,0,QUINTIN,ARROYO
1010,0,38,71953,20,DORETHA,SLAUGHTER
1011,0,46,22815,0,SYDNEY,HAAS
1012,0,48,13783,9,DEIDRA,OCONNELL
1013,1,48,52203,18,TOBIAS,MINOR
1014,0,42,58250,2,LASHONDA,KENDRICK
1015,1,41,77448,0,HASSAN,SHIRLEY
1016,1,37,75838,10,GIUSEPPE,KENDALL
1017,1,51,45322,0,DEMARCUS,BOUCHER
1018,0,45,92801,0,MARGOT,ARCHER
1019,1,51,38402,2,TYRELL,BOGGS
1020,0,42,68735,4,ADELAIDE,ODELL
1021,0,52,62923,0,NAN,DOUGHERTY
1022,0,35,88348,0,LEEANN,ANDERSEN
1023,0,44,40385,4,ELISHA,NEWELL
1024,0,40,51453,12,DESSIE,CROWE
1025,1,41,37412,15,LOU,WANG
1026,0,37,96615,8,KATHI,FRIEDMAN
1027,0,40,27979,3,GAYLA,BLAND
1028,0,53,15206,0,LATANYA,SWAIN
1029,1,41,96701,11,MARKUS,HOLLEY
1030,1,49,95852,10,HUEY,FELIX
1031,0,34,36134,10,KIMBERLEE,PEARCE
1032,1,55,56425,0,DWAIN,CHILDS
1033,0,43,18621,0,RENAE,YARBROUGH
1034,1,48,36462,10,TYRON,GALVAN
1035,0,49,23405,10,ELDA,PROCTOR
1036,1,41,23071,10,ISAIAS,MEEKS
1037,1,46,44851,17,HIPOLITO,LOZANO
1038,0,42,83851,0,GUSSIE,MORA
1039,1,40,13676,5,CHUNG,RANGEL
1040,0,36,23231,12,CAMILLA,BACON
1041,1,43,70548,8,VALENTINE,VILLANUEVA
1042,0,47,79540,17,ROCIO,SCHAEFER
1043,0,48,95852,9,KAITLYN,ROSADO
1044,1,45,31415,0,BARRETT,HELMS
1045,0,45,29413,3,EDYTHE,BOYCE
1046,0,45,16220,21,ASHLEIGH,GOSS
1047,0,40,33857,8,SELINA,STINSON
1048,1,36,5354,1,MAXIMO,SMART
1049,0,41,95343,7,GERI,LAKE
1050,1,36,17349,8,SOL,IBARRA
1051,0,47,85063,13,PAMALA,HUTCHINS
1052,0,55,97374,0,MICHAELA,COVINGTON
1053,0,48,19885,1,DAYNA,REYNA
1054,1,42,26448,5,RASHAD,GREGG
1055,0,44,60030,0,ROSALIA,WERNER
1056,0,49,65332,11,SUN,CROWLEY
1057,1,41,30643,0,DARON,HATCHER
1058,1,44,94066,0,CHONG,MACKEY
1059,1,33,70500,0,SAMUAL,BUNCH
1060,0,38,12236,17,KRYSTLE,WOMACK
1061,1,41,58656,11,OTHA,POLK
1062,0,47,20409,8,DOTTIE,JAMISON
1063,1,40,7074,6,LACY,DODD
1064,1,46,20719,0,EUSEBIO,CHILDRESS
1065,1,44,13676,0,DONG,CHILDERS
1066,1,52,36804,0,DOMENIC,CAMP
1067,1,38,35549,0,DARRON,VILLA
1068,0,34,83539,0,ELIDA,DYE
1069,0,32,95542,2,ADRIANNE,SPRINGER
1070,1,43,75089,4,WILBER,MAHONEY
1071,0,49,75470,2,DELMA,DAILEY
1072,1,44,20409,7,JC,BELCHER
1073,0,47,33767,5,JAQUELINE,LOCKHART
1074,0,43,17579,0,DESTINY,GRIGGS
1075,1,45,62293,0,EZEKIEL,COSTA
1076,1,36,56393,9,CHAS,CONNOR
1077,0,53,40175,10,RETHA,BRANDT
1078,0,46,29208,0,FATIMA,WINTER
1079,0,37,36901,9,TILLIE,WALDEN
1080,1,34,32541,18,ARDEN,MOSER
1081,1,46,28328,19,NEVILLE,TRACY
1082,0,43,70818,14,TREVA,TATUM
1083,0,42,37863,6,BIRDIE,MCCANN
1084,0,50,84059,0,WILHELMINA,AKERS
1085,0,41,47138,0,ROSALEE,LUTZ
1086,0,39,18098,0,MAURINE,PRYOR
1087,0,47,97469,4,LATRICE,LAW
1088,1,46,84312,0,JORDON,OROZCO
1089,1,37,90290,0,DANILO,MCALLISTER
1090,1,47,17833,7,CLAUD,LUGO
1091,1,53,73755,0,VAL,DAVIES
1092,1,42,77284,0,SHERWOOD,SHOEMAKER
1093,1,41,7074,0,RAYMON,MADISON
1094,1,40,79743,0,RAYFORD,RUTHERFORD
1095,1,48,50847,9,CRISTOBAL,NEWSOME
1096,0,48,99729,6,CATRINA,MAGEE
1097,0,38,2777,11,SHONDA,CHAMBERLAIN
1098,0,49,95542,7,HORTENCIA,BLANTON
1099,0,50,48050,14,THEODORA,SIMMS
1100,0,45,99729,0,TERESITA,GODFREY
1101,0,33,37876,0,ROBBIN,FLANAGAN
1102,0,47,29413,6,DANETTE,CRUM
1103,1,36,70654,5,LONNY,CORDOVA
1104,0,47,89028,1,FREDDIE,ESCOBAR
1105,1,48,38627,0,IKE,DOWNING
1106,0,48,72959,6,BRIANNE,SINCLAIR
1107,1,31,43755,0,LINO,DONAHUE
1108,0,40,92280,0,DANNA,KRUEGER
1109,1,47,57451,0,HERB,MCGINNIS
1110,1,43,66537,0,ANDREAS,GORE
1111,0,36,78847,17,IONA,FARRIS
1112,1,41,78203,13,RHETT,WEBBER
1113,1,43,32190,1,PALMER,CORBETT
1114,0,35,56501,6,WINONA,ANDRADE
1115,1,52,49920,9,DOUGLASS,STARR
1116,0,47,96027,0,ROSITA,LYON
1117,0,44,56623,10,MARIANNA,YODER
1118,0,40,61516,0,WILLIAM,HASTINGS
1119,1,42,45408,6,VIRGILIO,MCGRATH
1120,1,40,85062,8,TONEY,SPIVEY
1121,0,39,17254,7,ELOISA,KRAUSE
1122,0,44,76179,18,CELESTINE,HARDEN
1123,1,49,95225,7,BRITT,CRABTREE
1124,0,43,94066,7,MALISSA,KIRKPATRICK
1125,0,42,77515,12,LONA,HOLLIS
1126,1,44,74540,0,HONG,BRANDON
1127,0,47,26104,10,SHELLIE,ARRINGTON
1128,1,41,46070,12,JOHNSON,ERVIN
1129,1,37,29413,1,ISREAL,CLIFTON
1130,0,48,70500,0,AGATHA,RITTER
1131,0,37,61516,8,SOLEDAD,MCGHEE
1132,1,46,45408,14,FAUSTO,BOLDEN
1133,1,43,20755,6,ASA,MALONEY
1134,1,39,68739,0,ARLEN,GAGNON
1135,0,50,19366,8,ATHENA,DUNBAR
1136,0,48,26104,0,JANEL,PONCE
1137,1,46,71859,9,MODESTO,PIKE
1138,0,46,53021,22,VEDA,MAYES
1139,0,46,90051,17,PATTIE,HEARD
1140,1,39,26448,14,JAE,BEATTY
1141,1,41,18621,7,GAYLORD,MOBLEY
1142,0,36,90290,8,MARILYNN,KIMBALL
1143,0,45,69216,2,LUCRETIA,BUTTS
1144,0,50,32541,0,KARRIE,MONTES
1145,0,42,32403,10,DINAH,HERBERT
1146,1,45,26448,0,GRANVILLE,GRADY
1147,1,41,70500,9,WES,ELDRIDGE
1148,1,41,82006,0,MALIK,BRAUN
1149,1,42,9172,9,ZACKARY,HAMM
1150,0,36,44242,2,SHIELA,GIBBONS
1151,0,49,25706,0,PORTIA,SEYMOUR
1152,1,43,52362,2,ELDRIDGE,MOYER
1153,0,48,73755,3,LASHAWN,MANLEY
1154,0,45,46303,16,DEVON,HERRON
1155,1,40,27823,7,ANTIONE,PLUMMER
1156,0,42,71859,0,TAWANA,ELMORE
1157,0,36,92801,0,OMA,CRAMER
1158,0,47,30822,5,VERDA,GARY
1159,1,44,12526,0,JOSPEH,RUCKER
1160,0,40,27942,7,ALENE,HILTON
1161,1,36,53176,0,WAYLON,BLUE
1162,1,41,39284,6,VON,PIERSON
1163,0,38,48277,4,RAFAELA,FONTENOT
1164,1,44,59115,5,SHAD,FIELD
1165,1,38,95542,10,SANTO,RUBIO
1166,0,53,72540,0,CANDIDA,GRACE
1167,0,48,61830,6,ALVINA,GOLDSTEIN
1168,0,42,33991,5,SUZAN,ELKINS
1169,0,36,32403,0,SHAYLA,WILLS
1170,0,43,38627,0,LYN,NOVAK
1171,1,34,38658,5,LUCIUS,JOHN
1172,1,49,3849,0,LESLEY,HICKEY
1173,1,47,43332,1,KRISTOFER,WORLEY
1174,0,50,65039,6,ORALIA,GORMAN
1175,1,41,60144,8,BENTON,KATZ
1176,1,47,85062,0,MAN,DICKINSON
1177,0,50,60453,7,LARISSA,BROUSSARD
1178,1,41,78614,0,JEWELL,FRITZ
1179,0,40,20409,7,RENITA,WOODRUFF
1180,0,50,68865,9,INDIA,CROW
1181,0,44,14449,4,DELOIS,CHRISTOPHER
1182,0,46,60597,2,SHANDA,BRITTON
1183,1,43,94572,0,LEANDRO,FORREST
1184,1,38,10286,17,KRAIG,NANCE
1185,1,49,43420,5,JERRELL,LEHMAN
1186,1,34,71410,0,JEROMY,BINGHAM
1187,1,48,72183,0,HOBERT,ZUNIGA
1188,0,42,10171,15,BARB,WHALEY
1189,1,43,33857,15,ARLIE,SHAFER
1190,0,41,32909,0,ISABELL,COFFMAN
1191,1,46,70176,10,WALLY,STEWARD
1192,1,45,35032,2,PATRICIA,DELAROSA
1193,1,51,95225,0,LUIGI,NIX
1194,1,43,46797,12,KENETH,NEELY
1195,1,43,43332,5,JACINTO,NUMBERS
1196,0,42,37863,7,MAYME,MATA
1197,0,44,78948,19,KISHA,MANUEL
1198,1,41,74878,0,EDMUNDO,DAVILA
1199,1,49,85062,3,SID,MCCABE
1200,0,50,64490,4,DORRIS,KESSLER
1201,0,34,93304,0,DALIA,EMERY
1202,1,37,35960,4,LAUREN,BOWLING
1203,1,39,74540,2,JERAMY,HINKLE
1204,1,47,96028,6,ELISHA,WELSH
1205,1,39,62923,0,BUCK,PAGAN
1206,0,46,14559,2,REINA,GOLDBERG
1207,0,50,73731,14,LAURETTA,GOINS
1208,0,47,2061,5,KYLIE,CROUCH
